,useless,pr_min_color,pr_min,pr_avg,rc_min_color,rc_min,rc_avg,colorspace,degree,regularization
758,0.027777777777777776,Silver,0.7294117647058823,0.8804923633359475,Grey,0.5263157894736842,0.8162888802446534,GLabCb,4,0.1
140,0.02564102564102564,Grey,0.7333333333333333,0.8804796102549317,Grey,0.5789473684210527,0.8177441495113378,HVRaCr,4,0.1
10,0.029914529914529916,Grey,0.6875,0.8804491347447334,Grey,0.5789473684210527,0.8252004504031774,HSVGa,4,0.1
67,0.030982905982905984,Grey,0.6571428571428571,0.8803939154653406,Grey,0.6052631578947368,0.8363004593696098,HSGBY,4,0.1
462,0.030982905982905984,Grey,0.6764705882352942,0.880353355575939,Grey,0.6052631578947368,0.832280432183624,SRabCb,4,0.1
137,0.027777777777777776,Silver,0.7225433526011561,0.8803319129919139,White,0.6190476190476191,0.8276849330895117,HVRLCb,4,0.1
397,0.03205128205128205,Grey,0.696969696969697,0.8802951046603893,Grey,0.6052631578947368,0.8364640278994201,SVLaCb,4,0.1
94,0.027777777777777776,Grey,0.6470588235294118,0.8802667273424143,White,0.5714285714285714,0.8215744000378614,HSBbY,4,0.1
643,0.027777777777777776,Silver,0.7321428571428571,0.8802404799102631,Grey,0.5,0.8164836373882274,VBabCb,4,0.1
722,0.028846153846153848,Silver,0.7159763313609467,0.880049872073637,Grey,0.5526315789473685,0.8196343122240316,RLabCr,4,0.1
317,0.029914529914529916,Silver,0.72,0.8800145454865856,White,0.5476190476190477,0.823312423766985,HLabCb,4,0.1
30,0.029914529914529916,Grey,0.6285714285714286,0.8799863211419362,Grey,0.5789473684210527,0.8251052190511037,HSVbY,4,0.1
582,0.028846153846153848,Silver,0.7455621301775148,0.8799854714443222,Grey,0.5526315789473685,0.8234771554411578,VRLbCb,4,0.1
405,0.030982905982905984,Grey,0.696969696969697,0.8797733320854658,Grey,0.6052631578947368,0.8322187679880849,SVabCr,4,0.1
463,0.029914529914529916,Grey,0.696969696969697,0.8796590348240841,White,0.5952380952380952,0.831483222669701,SRaYCr,4,0.1
350,0.030982905982905984,Grey,0.71875,0.8795129169800229,White,0.5952380952380952,0.8308062947790683,SVRaCr,4,0.1
191,0.02564102564102564,Grey,0.7272727272727273,0.879473005020807,White,0.5952380952380952,0.8180662883650183,HVLYCr,4,0.1
415,0.029914529914529916,Grey,0.5714285714285714,0.8794573324403466,White,0.5714285714285714,0.8311442850998021,SRGBa,4,0.1
105,0.030982905982905984,Grey,0.6571428571428571,0.8794541107805188,White,0.5476190476190477,0.8265010674942684,HSLbCr,4,0.1
441,0.029914529914529916,Grey,0.5714285714285714,0.8793336767148973,White,0.5952380952380952,0.8334123928323722,SRBaY,4,0.1
