,useless,pr_min_color,pr_min,pr_avg,rc_min_color,rc_min,rc_avg,colorspace,degree,regularization
417,0.03311965811965812,Grey,0.4117647058823529,0.8484526689029104,Grey,0.5526315789473685,0.8103959913294451,GSVb,4,2
310,0.03632478632478633,Noise,0.7,0.8479786887618389,Grey,0.5526315789473685,0.8097237240333038,CrGYa,4,2
480,0.03739316239316239,Grey,0.4230769230769231,0.8475086441980373,Grey,0.5789473684210527,0.803277362528874,RSVY,4,2
295,0.03739316239316239,Noise,0.680672268907563,0.8471653723515629,Grey,0.5526315789473685,0.8082803984061901,CrGLY,4,2
420,0.03632478632478633,Grey,0.3888888888888889,0.8465241382532168,Grey,0.5526315789473685,0.8065796946017506,GSab,4,2
155,0.03418803418803419,Grey,0.425531914893617,0.8464037616284454,Green,0.45161290322580644,0.7756500666060303,BSVY,4,2
119,0.030982905982905984,Grey,0.48148148148148145,0.8460298017875716,Grey,0.34210526315789475,0.7961931765126768,BHRb,4,2
485,0.03311965811965812,Grey,0.4230769230769231,0.8458467903226233,Grey,0.5789473684210527,0.8054354372958332,RSab,4,2
483,0.03632478632478633,Grey,0.4489795918367347,0.8453551162785178,Grey,0.5789473684210527,0.8071209414282627,RSYa,4,2
137,0.03739316239316239,Grey,0.4489795918367347,0.8451436865452725,Grey,0.5789473684210527,0.8125155179254827,BLSa,4,2
130,0.03632478632478633,Grey,0.42,0.8449892598445612,Grey,0.5526315789473685,0.8110529350647486,BLRS,4,2
95,0.03418803418803419,Grey,0.5789473684210527,0.8445924552528759,Grey,0.2894736842105263,0.7950257875420697,BGRV,4,2
160,0.03632478632478633,Grey,0.4117647058823529,0.8444021507136982,Grey,0.5526315789473685,0.8078299013081285,BSab,4,2
84,0.035256410256410256,Grey,0.5172413793103449,0.8441611050545438,Grey,0.39473684210526316,0.8049242851975736,BGHV,4,2
456,0.03311965811965812,Grey,0.6086956521739131,0.8440284051494852,Grey,0.3684210526315789,0.7855918354827408,HVYa,4,2
482,0.035256410256410256,Grey,0.44,0.843671235097662,Grey,0.5789473684210527,0.8008268360642246,RSVb,4,2
384,0.03205128205128205,Grey,0.52,0.8435956647605044,Grey,0.34210526315789475,0.7883597577213245,GHVY,4,2
292,0.03418803418803419,Grey,0.6896551724137931,0.8433545130124678,Grey,0.5263157894736842,0.798743628844943,CrGLR,4,2
111,0.030982905982905984,Grey,0.5,0.8432547288694642,Grey,0.3157894736842105,0.787910820423969,BHLV,4,2
340,0.026709401709401708,Grey,0.6470588235294118,0.8427838706719719,Grey,0.5789473684210527,0.7741177549482585,CrLSY,4,2
407,0.03632478632478633,Grey,0.43137254901960786,0.8426194575407708,Grey,0.5789473684210527,0.8056063214583866,GRSa,4,2
334,0.029914529914529916,Grey,0.6470588235294118,0.8426047128677057,Grey,0.5789473684210527,0.7803243170206482,CrLRS,4,2
490,0.035256410256410256,Grey,0.4489795918367347,0.8424202611002669,Grey,0.5789473684210527,0.8047058447370681,SVYa,4,2
446,0.03205128205128205,Grey,0.5,0.8417188840265764,Grey,0.2631578947368421,0.7861946186951786,HRVb,4,2
85,0.03205128205128205,Grey,0.48148148148148145,0.8412282989118316,Grey,0.34210526315789475,0.7871712494580694,BGHY,4,2
458,0.03311965811965812,Grey,0.5,0.8411603918791829,Grey,0.3157894736842105,0.7932242183334992,HVab,4,2
89,0.03205128205128205,Grey,0.4444444444444444,0.8411072329512462,Grey,0.5263157894736842,0.7914165618642662,BGLS,4,2
428,0.03739316239316239,Gold,0.6287128712871287,0.8404750300441387,Grey,0.34210526315789475,0.7743009420331654,HLRa,4,2
316,0.028846153846153848,Silver,0.672514619883041,0.8389886184946562,Grey,0.34210526315789475,0.7786801195406591,CrHLY,4,2
290,0.035256410256410256,Noise,0.6412213740458015,0.8380547755469132,Grey,0.42105263157894735,0.7986374813644856,CrGHa,4,2
429,0.03311965811965812,Grey,0.4444444444444444,0.8377531096490851,Grey,0.3157894736842105,0.788752868479471,HLRb,4,2
279,0.03418803418803419,Grey,0.6333333333333333,0.8376363265528941,Green,0.3225806451612903,0.7693295479858304,CbSYb,4,2
296,0.03311965811965812,Noise,0.5864661654135338,0.837510313677257,White,0.40476190476190477,0.7806469610205179,CrGLa,4,2
449,0.03311965811965812,Grey,0.4782608695652174,0.8371900419781486,Grey,0.2894736842105263,0.7901165118642274,HRab,4,2
416,0.03311965811965812,Grey,0.4489795918367347,0.8371707409055911,Grey,0.5789473684210527,0.796388650279551,GSVa,4,2
331,0.035256410256410256,Noise,0.6535433070866141,0.8369319979220161,Grey,0.4473684210526316,0.7979206998210546,CrHYa,4,2
282,0.0405982905982906,Grey,0.5517241379310345,0.8367899618184674,Grey,0.42105263157894735,0.7794581623586627,CbVYb,4,2
395,0.03632478632478633,Grey,0.44,0.8366931860882774,Grey,0.5789473684210527,0.7910844144149962,GLSV,4,2
388,0.030982905982905984,Grey,0.48,0.8364513435628561,Grey,0.3157894736842105,0.7809176077676013,GHYb,4,2
460,0.03632478632478633,Grey,0.42857142857142855,0.8359878272984587,Grey,0.5526315789473685,0.7851777414127488,LRSV,4,2
317,0.035256410256410256,Noise,0.6126760563380281,0.8359460805425504,Grey,0.4473684210526316,0.7938999723744927,CrHLa,4,2
243,0.03632478632478633,Silver,0.6326530612244898,0.8358905412536566,Grey,0.34210526315789475,0.7720266847455961,CbHSb,4,2
124,0.03418803418803419,Grey,0.46153846153846156,0.8354506653931723,Grey,0.3157894736842105,0.7894885906513984,BHVY,4,2
285,0.030982905982905984,Silver,0.6453488372093024,0.8353786204179084,Grey,0.4473684210526316,0.7797294675698687,CrGHL,4,2
327,0.0405982905982906,Silver,0.6486486486486487,0.8351197085092136,Grey,0.34210526315789475,0.7913689522930073,CrHSb,4,2
346,0.03311965811965812,Noise,0.6,0.8343344140719877,White,0.42857142857142855,0.7837699065885342,CrLYa,4,2
350,0.03418803418803419,Silver,0.6630434782608695,0.8340771775229017,Green,0.3870967741935484,0.7663265184770824,CrRSY,4,2
26,0.0405982905982906,Grey,0.5428571428571428,0.8337821718600116,Grey,0.5,0.8001223718870046,BCbLV,4,2
294,0.03739316239316239,Silver,0.6823529411764706,0.8336898563662891,Grey,0.5526315789473685,0.8010255313194048,CrGLV,4,2
102,0.03311965811965812,Grey,0.4864864864864865,0.8336343177245897,Grey,0.47368421052631576,0.7927644005426324,BGSb,4,2
86,0.03205128205128205,Grey,0.6111111111111112,0.8335973478316967,Grey,0.2894736842105263,0.7929531318801911,BGHa,4,2
463,0.035256410256410256,Grey,0.43137254901960786,0.8327494070903649,Grey,0.5789473684210527,0.7951427881140293,LRSb,4,2
135,0.035256410256410256,Grey,0.40384615384615385,0.832725959017315,Grey,0.5526315789473685,0.7967730819404448,BLSV,4,2
376,0.024572649572649572,Gold,0.6318407960199005,0.8327086010203992,Grey,0.39473684210526316,0.7630041687673421,GHRV,4,2
462,0.038461538461538464,Grey,0.4489795918367347,0.8325295183437276,Grey,0.5789473684210527,0.7986014570800812,LRSa,4,2
475,0.03632478632478633,Grey,0.41509433962264153,0.8321366987069193,Grey,0.5789473684210527,0.7776553943277873,LSab,4,2
149,0.03311965811965812,Grey,0.5,0.8320567882737253,Grey,0.2894736842105263,0.7866645072451124,BRVY,4,2
398,0.03205128205128205,Grey,0.4166666666666667,0.8315214094823596,Grey,0.5263157894736842,0.777866958962669,GLSb,4,2
459,0.03311965811965812,Grey,0.5238095238095238,0.831376158726581,Grey,0.2894736842105263,0.7742056371241554,HYab,4,2
426,0.029914529914529916,Grey,0.5416666666666666,0.830917546485813,Grey,0.34210526315789475,0.756724554622322,HLRV,4,2
385,0.03311965811965812,Grey,0.5652173913043478,0.8309103327461504,Grey,0.34210526315789475,0.7731041256668943,GHVa,4,2
369,0.03205128205128205,Grey,0.6,0.8304609118711929,Grey,0.39473684210526316,0.7626481342998678,GHLR,4,2
222,0.030982905982905984,Grey,0.6333333333333333,0.8304000143781997,Green,0.3548387096774194,0.7409892771022264,CbGSb,4,2
435,0.035256410256410256,Gold,0.6,0.8297092415406687,Grey,0.39473684210526316,0.769575803150652,HLVa,4,2
159,0.027777777777777776,Grey,0.4375,0.8293185699670786,Green,0.3225806451612903,0.7451624152591468,BSYb,4,2
386,0.03311965811965812,Grey,0.43478260869565216,0.8286888678753154,Grey,0.2631578947368421,0.7830376226043967,GHVb,4,2
41,0.038461538461538464,Grey,0.5483870967741935,0.8286061933943949,Grey,0.4473684210526316,0.7842341123595661,BCbVb,4,2
471,0.03311965811965812,Grey,0.4489795918367347,0.828604778434936,Grey,0.5789473684210527,0.7906371407893581,LSVa,4,2
389,0.03205128205128205,Grey,0.55,0.8277682729322074,Grey,0.2894736842105263,0.7738711245804453,GHab,4,2
125,0.03205128205128205,Grey,0.6666666666666666,0.8277085647708857,Grey,0.10526315789473684,0.7501149124504624,BHVa,4,2
242,0.03632478632478633,Grey,0.6363636363636364,0.8273845890454813,Grey,0.3684210526315789,0.7727708913817574,CbHSa,4,2
390,0.03739316239316239,Grey,0.41509433962264153,0.827282227597936,Grey,0.5789473684210527,0.7769789122869094,GLRS,4,2
87,0.030982905982905984,Grey,0.5,0.8270986155917969,Grey,0.18421052631578946,0.7848515929817805,BGHb,4,2
38,0.03418803418803419,Green,0.5714285714285714,0.826714501454496,Green,0.25806451612903225,0.75917465512726,BCbSb,4,2
427,0.028846153846153848,Gold,0.5879629629629629,0.8262987524413408,Grey,0.15789473684210525,0.7320839540153021,HLRY,4,2
157,0.030982905982905984,Grey,0.4375,0.8257558523648348,Grey,0.5526315789473685,0.7819316712120532,BSVb,4,2
472,0.03632478632478633,Grey,0.40384615384615385,0.8250786261079818,Grey,0.5526315789473685,0.7819513111108414,LSVb,4,2
491,0.0405982905982906,Grey,0.39622641509433965,0.8245772887901734,Green,0.22580645161290322,0.7558453076895929,SVYb,4,2
126,0.030982905982905984,Grey,0.2777777777777778,0.8233469793499721,Grey,0.13157894736842105,0.7733241257174791,BHVb,4,2
81,0.030982905982905984,Grey,0.4230769230769231,0.8232899131277716,Grey,0.2894736842105263,0.7761501881898459,BGHL,4,2
136,0.030982905982905984,Grey,0.40816326530612246,0.8227345415627018,Grey,0.5263157894736842,0.7703039099717816,BLSY,4,2
129,0.03311965811965812,Orange,0.5494505494505495,0.8220765985372266,Grey,0.3157894736842105,0.7570170220990811,BHab,4,2
434,0.028846153846153848,Grey,0.5238095238095238,0.8219546177200537,Grey,0.2894736842105263,0.7162896435117508,HLVY,4,2
411,0.03205128205128205,Grey,0.5,0.8215494531133187,Grey,0.2631578947368421,0.7845457839581336,GRVb,4,2
261,0.03739316239316239,Grey,0.5483870967741935,0.8211644236676213,Grey,0.4473684210526316,0.7904437174708959,CbLVb,4,2
150,0.03205128205128205,Grey,0.3888888888888889,0.8209902384526031,Grey,0.18421052631578946,0.7813329192512719,BRVa,4,2
409,0.030982905982905984,Grey,0.42857142857142855,0.82056135735286,Grey,0.23684210526315788,0.769548764557983,GRVY,4,2
113,0.035256410256410256,Orange,0.5204081632653061,0.8195244818957821,Grey,0.34210526315789475,0.7659453854679708,BHLa,4,2
436,0.030982905982905984,Grey,0.25,0.8188982117879665,Grey,0.02631578947368421,0.7687559832363746,HLVb,4,2
96,0.03418803418803419,Grey,0.4444444444444444,0.818895033871937,Grey,0.21052631578947367,0.7663071855653494,BGRY,4,2
133,0.03205128205128205,Grey,0.5,0.8186821935425926,Grey,0.21052631578947367,0.7741161642251648,BLRa,4,2
103,0.03205128205128205,Grey,0.4090909090909091,0.8185659384016025,Grey,0.23684210526315788,0.7771674232711322,BGVY,4,2
258,0.027777777777777776,Grey,0.6333333333333333,0.8181807253944402,Green,0.1935483870967742,0.7397744333350901,CbLSb,4,2
418,0.035256410256410256,Grey,0.44680851063829785,0.8174731836460476,Grey,0.5526315789473685,0.7710868138909939,GSYa,4,2
371,0.03311965811965812,Grey,0.5652173913043478,0.8165829847883515,Grey,0.34210526315789475,0.7268119752033899,GHLV,4,2
138,0.03205128205128205,Grey,0.43478260869565216,0.8129167474483873,Green,0.0967741935483871,0.7102653741197952,BLSb,4,2
487,0.03205128205128205,Grey,0.45,0.8128279771503947,Grey,0.23684210526315788,0.782007264329194,RVYb,4,2
374,0.030982905982905984,Grey,0.4444444444444444,0.8124465735694867,Grey,0.21052631578947367,0.7514843163506213,GHLb,4,2
153,0.03205128205128205,Grey,0.4117647058823529,0.8119581517076284,Grey,0.18421052631578946,0.7702439150436663,BRYb,4,2
161,0.03205128205128205,Grey,0.42105263157894735,0.810968003759969,Grey,0.21052631578947367,0.7687597442915501,BVYa,4,2
461,0.03311965811965812,Grey,0.41509433962264153,0.810741188344064,Green,0.4838709677419355,0.7463271981474777,LRSY,4,2
145,0.019230769230769232,Grey,0.45652173913043476,0.8090161847164884,Yellow,0.53125,0.7236783512529985,BRSV,4,2
112,0.030982905982905984,Grey,0.3333333333333333,0.8086374520347454,Grey,0.07894736842105263,0.7482032205477578,BHLY,4,2
154,0.03205128205128205,Grey,0.4117647058823529,0.8083380093123764,Grey,0.18421052631578946,0.7726812474225444,BRab,4,2
445,0.030982905982905984,Gold,0.5336322869955157,0.8082826925248904,Grey,0.34210526315789475,0.7359474477157067,HRVa,4,2
132,0.03418803418803419,Grey,0.4375,0.8071230285962364,Grey,0.18421052631578946,0.7637692803111593,BLRY,4,2
439,0.0405982905982906,Gold,0.5669642857142857,0.806666151121163,Grey,0.34210526315789475,0.7412958018153584,HLab,4,2
326,0.038461538461538464,Grey,0.4642857142857143,0.8061191314324886,White,0.2619047619047619,0.7677118204727749,CrHSa,4,2
179,0.041666666666666664,Grey,0.41935483870967744,0.8058717052192611,White,0.3333333333333333,0.7479969591366138,CbCrHb,4,2
134,0.03205128205128205,Grey,0.4666666666666667,0.8041639978967349,Grey,0.18421052631578946,0.7634105610425402,BLRb,4,2
131,0.030982905982905984,Grey,0.2222222222222222,0.8040824731222229,Grey,0.05263157894736842,0.7510790390078876,BLRV,4,2
474,0.030982905982905984,Grey,0.39622641509433965,0.8040249187104572,Green,0.5161290322580645,0.7386240763988428,LSYb,4,2
397,0.03205128205128205,Grey,0.44,0.8026370221973844,Grey,0.5789473684210527,0.7528598102351199,GLSa,4,2
364,0.03952991452991453,Grey,0.35714285714285715,0.8017927324233616,Grey,0.39473684210526316,0.771719901107451,CrSab,4,2
387,0.03418803418803419,Gold,0.547085201793722,0.7983128141992334,Grey,0.21052631578947367,0.7297389699966111,GHYa,4,2
280,0.0405982905982906,Grey,0.37142857142857144,0.7967541285894713,Grey,0.34210526315789475,0.7612517196662091,CbSab,4,2
455,0.030982905982905984,Silver,0.5078740157480315,0.7958242623572533,White,0.2619047619047619,0.7056796173960932,HSab,4,2
98,0.03205128205128205,Grey,0.23076923076923078,0.7956362036081104,Grey,0.07894736842105263,0.7604297509373528,BGRb,4,2
488,0.03311965811965812,Grey,0.3684210526315789,0.7953092888287413,Grey,0.18421052631578946,0.7676196847096842,RVab,4,2
335,0.028846153846153848,Gold,0.592814371257485,0.7929277520691849,Grey,0.5263157894736842,0.7285530556598971,CrLRV,4,2
473,0.027777777777777776,Grey,0.4489795918367347,0.7911686951345338,Grey,0.5789473684210527,0.7321040653165032,LSYa,4,2
97,0.03418803418803419,Grey,0.3,0.7903217845343941,Grey,0.07894736842105263,0.758427290581163,BGRa,4,2
128,0.03205128205128205,Grey,0.0,0.7892317107004518,Grey,0.0,0.7452361064772941,BHYb,4,2
151,0.03205128205128205,Grey,0.1875,0.7880149481675134,Grey,0.07894736842105263,0.7479562030675019,BRVb,4,2
466,0.03205128205128205,Grey,0.29411764705882354,0.786723109579182,Grey,0.13157894736842105,0.7469281020366634,LRVb,4,2
486,0.03311965811965812,Grey,0.48,0.7864904647481447,Grey,0.3157894736842105,0.7597211213037868,RVYa,4,2
104,0.03311965811965812,Grey,0.26666666666666666,0.786156274295063,Grey,0.10526315789473684,0.7480124036958012,BGVa,4,2
271,0.023504273504273504,Grey,0.4375,0.7855634534703506,Grey,0.18421052631578946,0.7072923762722619,CbRVb,4,2
88,0.028846153846153848,Grey,0.1,0.7854942597663597,Grey,0.02631578947368421,0.7521639151423584,BGLR,4,2
140,0.035256410256410256,Grey,0.25,0.7850707192775975,Grey,0.10526315789473684,0.7532218760424855,BLVa,4,2
343,0.035256410256410256,Gold,0.6405228758169934,0.7850019482173297,Grey,0.5526315789473685,0.7491655153371342,CrLVY,4,2
152,0.03205128205128205,Grey,0.125,0.7842023194432188,Grey,0.02631578947368421,0.7554923608345696,BRYa,4,2
90,0.03311965811965812,Grey,0.2631578947368421,0.7837357310559322,Grey,0.13157894736842105,0.7554136026090171,BGLV,4,2
396,0.019230769230769232,Grey,0.44,0.7833612575332972,Yellow,0.46875,0.7164358906133246,GLSY,4,2
438,0.030982905982905984,Grey,0.0,0.7814992679971967,Grey,0.0,0.7455765176954999,HLYb,4,2
39,0.03739316239316239,Grey,0.5277777777777778,0.7763237113085668,Green,0.16129032258064516,0.7157206387206279,BCbVY,4,2
422,0.03205128205128205,Grey,0.25,0.7755212506863065,Grey,0.07894736842105263,0.7485848172182903,GVYb,4,2
144,0.03739316239316239,Grey,0.2857142857142857,0.7736653823756972,Grey,0.10526315789473684,0.7455667792675662,BLab,4,2
106,0.03311965811965812,Grey,0.14285714285714285,0.7736465972025718,Grey,0.02631578947368421,0.7329649519069098,BGYa,4,2
465,0.03311965811965812,Grey,0.5,0.7724895180095821,Grey,0.2631578947368421,0.738570235988655,LRVa,4,2
353,0.011752136752136752,Silver,0.5495495495495496,0.7717307199996579,Yellow,0.3125,0.6601023140245422,CrRVY,4,2
478,0.035256410256410256,Grey,0.16666666666666666,0.7705989913503172,Grey,0.05263157894736842,0.7561404393504225,LVab,4,2
142,0.03418803418803419,Grey,0.125,0.7698541567169129,Grey,0.02631578947368421,0.7382756507659957,BLYa,4,2
468,0.029914529914529916,Grey,0.4166666666666667,0.7686655892759232,Grey,0.13157894736842105,0.7166796204360655,LRYb,4,2
200,0.041666666666666664,White,0.34285714285714286,0.7685665655288273,Grey,0.05263157894736842,0.7260467663435792,CbCrab,4,2
105,0.038461538461538464,Grey,0.23076923076923078,0.7674940624091017,Grey,0.07894736842105263,0.7480543570519096,BGVb,4,2
410,0.03418803418803419,Grey,0.43478260869565216,0.767383438866885,Grey,0.2631578947368421,0.7433727894551679,GRVa,4,2
437,0.04487179487179487,Gold,0.5129310344827587,0.7671698256812908,Grey,0.21052631578947367,0.698319695822152,HLYa,4,2
372,0.03205128205128205,Orange,0.5591397849462365,0.7670995862738793,Grey,0.2894736842105263,0.7005856582914315,GHLY,4,2
91,0.03632478632478633,Grey,0.0,0.7661759106524744,Grey,0.0,0.7332059472501159,BGLY,4,2
494,0.03632478632478633,Grey,0.23076923076923078,0.76493024911325,Grey,0.07894736842105263,0.751202163274383,VYab,4,2
413,0.03311965811965812,Grey,0.35714285714285715,0.7630276049064029,Grey,0.13157894736842105,0.7160639940667041,GRYb,4,2
164,0.035256410256410256,Grey,0.125,0.7621001412411653,Grey,0.02631578947368421,0.7294348406989989,BYab,4,2
27,0.028846153846153848,Grey,0.4782608695652174,0.7620497568710949,Grey,0.2894736842105263,0.6859235363751434,BCbLY,4,2
414,0.03311965811965812,Grey,0.3,0.7618692761415606,Grey,0.07894736842105263,0.7207400653769945,GRab,4,2
114,0.030982905982905984,Grey,0.0,0.7616010986226326,Grey,0.0,0.7437486182818686,BHLb,4,2
139,0.029914529914529916,Grey,0.0,0.7609204288174852,Grey,0.0,0.7346477725735503,BLVY,4,2
163,0.03739316239316239,Grey,0.09090909090909091,0.7600413169811584,Grey,0.02631578947368421,0.7476210859972875,BVab,4,2
162,0.030982905982905984,Grey,0.0,0.7593546260934428,Grey,0.0,0.7139193546552028,BVYb,4,2
373,0.038461538461538464,Gold,0.5388127853881278,0.758093281891549,Grey,0.21052631578947367,0.6904394597428064,GHLa,4,2
394,0.03205128205128205,Grey,0.26666666666666666,0.7572235766838631,Grey,0.10526315789473684,0.7154827725657735,GLRb,4,2
107,0.03739316239316239,Grey,0.0,0.7530530542409897,Grey,0.0,0.7212184948540465,BGYb,4,2
401,0.030982905982905984,Grey,0.23076923076923078,0.7527885589118749,Grey,0.07894736842105263,0.7292582219399003,GLVb,4,2
423,0.03205128205128205,Grey,0.16666666666666666,0.7522550090140113,Grey,0.05263157894736842,0.73461266283132,GVab,4,2
92,0.03418803418803419,Grey,0.0,0.7508304838862803,Grey,0.0,0.7263060070868518,BGLa,4,2
263,0.02564102564102564,Grey,0.36363636363636365,0.7493320029057244,Grey,0.21052631578947367,0.6668494082140958,CbLYb,4,2
489,0.03311965811965812,Grey,0.25,0.7472878642352362,Grey,0.05263157894736842,0.7155827811355828,RYab,4,2
470,0.03632478632478633,Grey,0.375,0.7465530930049873,Black,0.3064516129032258,0.6978399137845506,LSVY,4,2
412,0.03205128205128205,Black,0.423728813559322,0.7461403948659391,Grey,0.18421052631578946,0.6932961795258465,GRYa,4,2
108,0.035256410256410256,Grey,0.0,0.7435039184807676,Grey,0.0,0.7155215015277725,BGab,4,2
93,0.03418803418803419,Grey,0.0,0.7370361728711929,Grey,0.0,0.6985485642403527,BGLb,4,2
392,0.030982905982905984,Black,0.4,0.7361802705968873,Grey,0.21052631578947367,0.6741189820317184,GLRY,4,2
178,0.0438034188034188,White,0.3333333333333333,0.7359585615944785,White,0.023809523809523808,0.7048529986304914,CbCrHa,4,2
464,0.03311965811965812,Grey,0.5,0.7352077599162634,Grey,0.2894736842105263,0.6695483107388518,LRVY,4,2
249,0.038461538461538464,White,0.0,0.7341085179238651,White,0.0,0.7005959554885949,CbHab,4,2
469,0.03311965811965812,Grey,0.0,0.7332781831991414,Grey,0.0,0.7171167092893259,LRab,4,2
29,0.02564102564102564,Grey,0.42105263157894735,0.7299920188542026,Grey,0.21052631578947367,0.6412851819795767,BCbLb,4,2
43,0.023504273504273504,Green,0.42857142857142855,0.7289634589798619,Green,0.0967741935483871,0.6494546252806598,BCbYb,4,2
333,0.03632478632478633,White,0.0,0.7225465628640121,White,0.0,0.702658647464374,CrHab,4,2
477,0.03418803418803419,Grey,0.0,0.7193443569532675,Grey,0.0,0.7031833305066293,LVYb,4,2
467,0.03311965811965812,Grey,0.2222222222222222,0.7179807149525731,Grey,0.05263157894736842,0.6853236809092882,LRYa,4,2
336,0.030982905982905984,Purple,0.5,0.717286025617117,Grey,0.2631578947368421,0.6514168020439305,CrLRY,4,2
479,0.035256410256410256,Grey,0.0,0.715478742160429,Grey,0.0,0.7078239212798856,LYab,4,2
393,0.03311965811965812,Grey,0.2727272727272727,0.7135156027407675,Grey,0.07894736842105263,0.6715589423745237,GLRa,4,2
403,0.038461538461538464,Grey,0.0,0.7093772998487631,Grey,0.0,0.6794001755518343,GLYb,4,2
399,0.026709401709401708,Grey,0.3125,0.7068650537489654,Grey,0.13157894736842105,0.6569464330764704,GLVY,4,2
404,0.035256410256410256,Grey,0.0,0.7062789070544053,Grey,0.0,0.6992121801662408,GLab,4,2
424,0.035256410256410256,Grey,0.0,0.7060023582436995,Grey,0.0,0.690097827498152,GYab,4,2
476,0.030982905982905984,Grey,0.23076923076923078,0.7013630659656175,Grey,0.07894736842105263,0.6691141689882415,LVYa,4,2
421,0.028846153846153848,Grey,0.36363636363636365,0.6954529576731969,Grey,0.10526315789473684,0.6579588220257117,GVYa,4,2
141,0.03418803418803419,Grey,0.0,0.6881383549008326,Grey,0.0,0.6675306779412028,BLVb,4,2
391,0.008547008547008548,Grey,0.42857142857142855,0.6694090875262785,Yellow,0.125,0.6351923350742085,GLRV,4,2
143,0.026709401709401708,Grey,0.0,0.6676447085196369,Grey,0.0,0.5890546568706828,BLYb,4,2
400,0.030982905982905984,Grey,0.0,0.662192507550188,Grey,0.0,0.643943296674326,GLVa,4,2
402,0.03418803418803419,Grey,0.0,0.5568986610927898,Grey,0.0,0.5122143234353975,GLYa,4,2
